,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
278,,['It was one of our monthly friends gathering and we were carving for fine dinning experience. We ordered the 7 courses tasting menu and it was amazing :) The combination of food in every dishes shows the effort and hard work of the chefs :) it is just simply wonderful. The service is excellent that everyone is help with the knowledge of food and wine. Definitely coming back for the next tasting and really looking forward to it :)'], April 2017,g186338-d10148721-r488349832,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,28 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]",[],PhoebeH360,Faultless fine dinning experience :),https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488349832-Peninsula_Restaurant-London_England.html
279,,['Food tasty and service were excellent. Staff were very nice. The view was mind blowing would definitely recommend. '], May 2017,g186338-d10148721-r488487215,g186338-d10148721,[],[],5,28 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]",[],Sandhya E,Wedding anniversary celebration,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488487215-Peninsula_Restaurant-London_England.html
280,,['Went for a dinner with friends to try the tasting menu and surely it did not disappoint. Starting from a perfect and well timed service to knowledgable staff and obviously - the view! There are only very few restaurants in London that can dish such flavourful food. Cannot wait to go back! '], March 2017,g186338-d10148721-r478458475,g186338-d10148721,[],[],5,24 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]","['Lyon, France']",Gourmande003,THE new place in London for foodies! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r478458475-Peninsula_Restaurant-London_England.html
281,,"['Food was excellent, especially the mango dessert! Lovely atmosphere, great view, staff were outstanding. Would recommend to anyone who asked!']", April 2017,g186338-d10148721-r477866888,g186338-d10148721,[],[],5,22 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]",[],286katien,Excellent Food and Service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r477866888-Peninsula_Restaurant-London_England.html
282,,"[""Had an absolutely incredible dinner here for a special occasion! Food was amazing, portions were small but that was because we had the tasting menu, which were all incredible. The service was impeccable as well, everyone was very friendly and generally a great night, our wine glasses and water always full and food was prompt and well explained! Couldn't complain about a thing. Specifically for me as a vegetarian I was thrilled with the choice! ""]", April 2017,g186338-d10148721-r476807305,g186338-d10148721,[],[],5,18 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '11']]","['St Albans, United Kingdom']",sarahmE7522CW,Incredible Dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r476807305-Peninsula_Restaurant-London_England.html
283,,['We got a lovely table by the window which overlooked the Thames. Service was nice. Food was lovely so definitely worth the money '], May 2017,g186338-d10148721-r483971215,g186338-d10148721,[],[],5,13 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '106'], ['thumbs-up-fill', '31']]","['Essex, United Kingdom']",BonBonsBeauty,Beautiful views,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r483971215-Peninsula_Restaurant-London_England.html
284,,"[""First visit and won't be the last . Beautiful venue with great views of the Thames . "", '7 course tasting menu with champagne is not only stunning to look at but is full of great combinations and flavour .', 'Staff are attentive and very professional ', 'Excellent night all round ']", April 2017,g186338-d10148721-r480007212,g186338-d10148721,[],[],5,29 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '43'], ['thumbs-up-fill', '28']]","['Frinton-On-Sea, United Kingdom']",694davide,"Fantastic service , amazing food ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r480007212-Peninsula_Restaurant-London_England.html
285,,"[""I'd give an A for my partner for choosing this restaurant. Ambiance, food, service is just top notch. I enjoyed my food so much, specially the starter. My partner too, he loved his fish... also kudos to Catarina (hope I did get her name right) very welcoming, pleasant approach, enjoyed her interaction so much, and confidence with how she answers. Well done! Highly recommended!""]", May 2017,g186338-d10148721-r481706657,g186338-d10148721,[],[],5,4 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Ai L,Excellent!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r481706657-Peninsula_Restaurant-London_England.html
286,,"['The staff here were extremely helpful, friendly and proffessional and the food sublime.', 'It was our wedding anniversary and they made us feel very special.']", May 2017,g186338-d10148721-r481510304,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,4 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",Michelle B,Amazing Food and Fantastic Staff,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r481510304-Peninsula_Restaurant-London_England.html
287,,"[""The staff were really attentive,but not overbearing .The service was impeccable and if the next course was a tiny bit late the staff came and advised us that the course was on it's way. The food was very well presented and very flavoursome."", 'This resturant is part of the hotel intercontinental and steps away from the O2 centre. If I was on a city break I would use this hotel for the meal side of the event, followed by going to the O2 event and it would make a fantastic weekend.']", May 2017,g186338-d10148721-r482016692,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,6 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '8']]","['London, United Kingdom']",Rachael B,Excellent night out,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r482016692-Peninsula_Restaurant-London_England.html
288,,"['We felt very special a real treat.', ' Arriving by Thames Clipper from London Bridge then a 10 minute walk along the river to the hotel, made a lovely start to our evening. We were met by a friendly doorman who recommended drinks in the bar on the 18th floor, fabulous views over the river and O2. Recommend a visit to the loo for the view from floor to ceiling windows!', 'Dinner in the Peninsula Restaurant was lovely. Starting with a glass of bubbly we had delicious cheffy food. Beautifully presented and unusual flavours. ', 'Overall fantastic value deal. Would love to return and try the full menu and even stay over in the hotel.']", May 2017,g186338-d10148721-r482251218,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '40']",4,7 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '6']]","['Greater London, United Kingdom']",Alpenking123,Groupon deal,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r482251218-Peninsula_Restaurant-London_England.html
289,,"['We went for a special birthday dinner, having both the vegetarian and regular tasting menus. The food was perfectly prepared and presented, the service impeccable.']", April 2017,g186338-d10148721-r476587872,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,17 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '8']]",['London'],Lafite64,"Nice view, excellent food & service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r476587872-Peninsula_Restaurant-London_England.html
290,,"['Having read previous reviews about this restaurant we had very high expectations and the whole experience certainly lived up to them iIt was ato a truly fantastic evening out Every member of staff was excellent and great attention was paid to detail and making The guest experience the best it could possibly be ', ' We started with drinks at the bar on the 18th floor enjoying amazing views ,lovely early evening sunshine and excellent service ', 'The food in the restaurant was truly outstanding .All dishes were beautifully and creatively displayed with exciting tastes and textures Nothing was too much trouble ', ' We had finished the delicious canapés and were offered more and also with the lovely home made bread and handmade batter ', ' We cannot recommend this restaurant highly enough if you enjoy excellent ', 'food service ambience luxury surroundings and wonderful views across London']", May 2017,g186338-d10148721-r482973248,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,9 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '8'], ['thumbs-up-fill', '4']]","['Kuala Lumpur, Malaysia']",Paul N,Amazing dinner at the Penninsula Restaurant Intercontinental Hotel,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r482973248-Peninsula_Restaurant-London_England.html
291,,"[""We went here expecting nothing like what we received, location is stunning and we even had free parking! The staff were amazing something you'd expect from a Michelin Star restaurant, has to be something they are trying for.. Views across the Thames towards the financial district were stunning, watching he sun set as you have dinner. Food was amazing! Again something not dissimilar from our visits to Michelin Star restaurants! I had the steak tartare to start, amazing!! My fiancée had the salmon, tiny amount but unreal. We both had the plaice which again was beautiful, right amount of everything and the mix of flavours perfect! It was quiet but it's only been open for a year so a little gem, my advice is book now!! Start with a drink in the stunning eighteen bar and finish with a meal in this restaurant, I couldn't recommend more! ""]", April 2017,g186338-d10148721-r472038746,g186338-d10148721,[],[],5,2 April 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",chrisbE456VZ,Stunning Place!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r472038746-Peninsula_Restaurant-London_England.html
292,,"['My boyfriend and I were at the Peninsula last evening to celebrate his birthday and we had a wonderful experience, from the beginning to the end. The dining room is spacious, classy and the views of Canary wharf and the river in the nightlights is very special.', 'The food was beautifully presented, we had the 7 course menu and for most of the dishes, the flavours were well thought out and a tasty sensation, in particular the Cornish crab (very refreshing and delicate), the Anjou quail (cooked to perfection, succulent and well balanced with the peas), the cod fish had a most delightful seafood sauce accompaniment and the parfait was delicious.', 'The floor staff were the highlight of this restaurant. They were professional, kind and is an example of what high level service should be at a fine dining restaurant. The floor staff provided wonderful details of each dish we were having and at the end of the meal, my boyfriend had a surprise birthday dessert plate with a candle and it really made our evening even more special. To the kind floor staff at the Peninsula, thank you for such a lovely experience.', 'I would recommend this place for a celebratory or couple’s night out, for out of towners visiting London or for anyone who would enjoy fine dining sophisticated food, in particular the degustation experience. We have been to a few Michelin star restaurants and this is comparable, in terms of quality of food and level of service. We will return!']", March 2017,g186338-d10148721-r471309005,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,30 March 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '92'], ['thumbs-up-fill', '67']]","['London, United Kingdom']",beebeebee08,Delightful!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r471309005-Peninsula_Restaurant-London_England.html
